losses,recalls
0.5334398,0.482
0.5351233,0.416
0.5315932,0.488
0.53479874,0.48
0.5351269,0.472
0.5289668,0.542
0.5344541,0.446
0.5263036,0.524
0.5334142,0.476
0.53979623,0.442
0.53480065,0.472
0.53526247,0.45
0.53827333,0.414
0.5349775,0.44
0.5384184,0.464
0.53301495,0.476
0.5374154,0.484
0.52714825,0.556
0.54003155,0.428
0.53325784,0.466
0.5296548,0.48
0.53044355,0.472
0.5336774,0.438
0.5372505,0.458
0.53313303,0.452
0.5330583,0.48
0.5309577,0.474
0.53603095,0.476
0.51553047,0.502
0.51622343,0.446
0.5157956,0.48
0.516206,0.468
0.51192087,0.52
0.51189035,0.454
0.5138966,0.498
0.5104945,0.476
0.51782966,0.432
0.5061684,0.536
0.5114932,0.492
0.5170642,0.43
0.5124024,0.532
0.5188474,0.426
0.5100698,0.498
0.51833564,0.452
0.5038248,0.538
0.52066237,0.418
0.51944655,0.432
0.50971246,0.542
0.51507235,0.492
0.51498455,0.47
0.5153337,0.424
0.507211,0.49
0.5138319,0.44
0.50797784,0.548
0.5119982,0.49
0.51240313,0.47
0.5215195,0.374
0.5177043,0.408
0.5165678,0.452
0.50843,0.498
0.512343,0.48
0.5129898,0.472
0.51552767,0.43
0.5188402,0.462
0.5122701,0.418
0.51409733,0.48
0.5138803,0.47
0.50792474,0.528
0.5165251,0.462
0.51159656,0.478
0.5172809,0.452
0.5095501,0.45
0.5196093,0.424
0.50980884,0.52
0.5091287,0.472
0.5076123,0.5
0.5133287,0.462
0.5129644,0.496
0.51189214,0.478
0.5170111,0.426
0.5098844,0.476
0.5143074,0.424
0.5139196,0.492
0.50437564,0.5
0.5103252,0.494
0.50544244,0.544
0.5045469,0.536
0.51032877,0.48
0.5174926,0.464
0.5124247,0.464
0.50734144,0.494
0.5084709,0.45
0.5138877,0.438
0.5083704,0.496
0.5128245,0.488
0.5164059,0.48
0.51121557,0.506
0.5178579,0.448
0.51525056,0.424
0.51286924,0.488
0.5138793,0.468
0.51300323,0.516
0.5130724,0.422
0.5072967,0.522
0.5126505,0.46
0.5156818,0.486
0.51752573,0.424
0.5154919,0.444
0.513703,0.432
0.5101251,0.474
0.514445,0.452
0.508005,0.526
0.51696724,0.448
0.51495034,0.462
0.51102805,0.468
0.5158225,0.454
0.51520187,0.436
0.50810266,0.498
0.49964654,0.576
0.51522255,0.418
0.5151214,0.452
0.51227456,0.476
0.5144975,0.468
0.5129052,0.486
0.5182964,0.47
0.52251434,0.388
0.50853384,0.54
0.5094601,0.512
0.5138114,0.454
0.5119136,0.5
0.5104577,0.468
0.5153741,0.416
0.5107247,0.47
0.50893575,0.508
0.5104848,0.504
0.5118295,0.468
0.50890833,0.504
0.51682556,0.452
0.49870813,0.548
0.5101148,0.448
0.5086465,0.52
0.50983584,0.486
0.5133967,0.484
0.5099661,0.472
0.51214397,0.446
0.5217322,0.398
0.51634485,0.418
0.5175202,0.448
0.5168519,0.43
0.5138591,0.488
0.5100005,0.488
0.51276386,0.45
0.51945585,0.438
0.50831413,0.51
0.51577306,0.48
0.51043814,0.49
0.5145745,0.466
0.51163393,0.504
0.509604,0.482
0.51625174,0.404
0.5110841,0.452
0.5101702,0.472
0.5179541,0.476
0.5092798,0.46
0.5131229,0.446
0.5047216,0.542
0.50689805,0.49
0.5136897,0.45
0.51089215,0.446
0.5147105,0.47
0.5094097,0.522
0.5191448,0.476
0.5127922,0.424
0.5057247,0.502
0.515855,0.456
0.51978004,0.408
0.50930566,0.476
0.51528233,0.476
0.50950325,0.464
0.5135749,0.446
0.51156557,0.474
0.5100473,0.508
0.5173494,0.444
0.5019143,0.52
0.5090957,0.564
0.51237893,0.458
0.511119,0.512
